,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
loss,0.7581507563591003,0.7234675884246826,0.7032758593559265,0.6878343820571899,0.6765296459197998,0.667211651802063,0.6582647562026978,0.6525771617889404,0.6429913640022278,0.6364874839782715,0.6301729083061218,0.62828129529953,0.6220617890357971,0.6164765954017639,0.6133314371109009,0.6099882125854492,0.60423344373703,0.601294994354248,0.5964662432670593,0.5939408540725708,0.5923426747322083,0.5880239009857178,0.5872358679771423,0.5818328261375427,0.5810039043426514,0.5765820741653442,0.5733548998832703,0.5692278742790222,0.5715286731719971,0.5664340257644653,0.5655255913734436,0.5617906451225281,0.5596866607666016,0.5593423247337341,0.5591067671775818,0.5533217191696167,0.5507190823554993,0.5487860441207886,0.5467572808265686,0.5439615845680237,0.5442147254943848,0.5394646525382996,0.5415513515472412,0.539705216884613,0.5370926260948181,0.534777045249939,0.5316808819770813,0.5320162773132324,0.5297574996948242,0.5288398861885071,0.5278624892234802,0.5236494541168213,0.5200288891792297,0.5208974480628967,0.5196149349212646,0.5185685157775879,0.5179910063743591,0.5117588043212891,0.5107752680778503,0.5112163424491882,0.5064812898635864,0.5070109963417053,0.5030839443206787,0.5035077929496765,0.5024600028991699,0.5023777484893799,0.49891358613967896,0.49569565057754517,0.49635714292526245,0.4951757788658142,0.49101442098617554,0.49406424164772034,0.48861297965049744,0.4873324930667877,0.4863135516643524,0.48633766174316406,0.4814848303794861,0.47857800126075745,0.4828082025051117,0.4770675003528595,0.47671470046043396,0.4745088219642639,0.47237950563430786,0.4730624258518219,0.4711589813232422,0.47193363308906555,0.469425231218338,0.46711406111717224,0.46407756209373474,0.46701580286026,0.46344467997550964,0.4636108875274658,0.45998021960258484,0.4584372937679291,0.45231834053993225,0.4577387571334839,0.4540972411632538,0.4520539939403534,0.4525028467178345,0.4478428065776825,0.4476766884326935,0.4464057981967926,0.44629397988319397,0.4472872018814087,0.44333571195602417,0.4398687183856964,0.44189369678497314,0.4423196017742157,0.43881696462631226,0.43339061737060547,0.4299030601978302,0.43390658497810364,0.43336182832717896,0.43144258856773376,0.430268794298172,0.4287513494491577,0.4259307086467743,0.4274083375930786,0.42168769240379333,0.4211595356464386,0.4198225736618042,0.420971155166626,0.4135729968547821,0.4123178720474243,0.41423603892326355,0.41851937770843506,0.41306090354919434,0.41124534606933594,0.41137081384658813,0.4106456935405731,0.40775319933891296,0.4011284112930298,0.4073339104652405,0.40176254510879517,0.4023059010505676,0.3982083201408386,0.40025272965431213,0.4006340205669403,0.39998090267181396,0.3990289270877838,0.39787811040878296,0.3933658003807068,0.39347371459007263,0.39422714710235596,0.3907603919506073,0.38403162360191345,0.3918541669845581,0.3843242824077606,0.3883182406425476,0.3898673355579376,0.38575565814971924,0.38357508182525635,0.37492501735687256,0.3799038529396057,0.37513139843940735,0.37892550230026245,0.3785856366157532,0.3754563629627228,0.37237587571144104,0.3756869435310364,0.37074607610702515,0.372710257768631,0.3739795982837677,0.3703036904335022,0.3716447055339813,0.365005224943161,0.36194151639938354,0.3623007833957672,0.35980647802352905,0.3615807294845581,0.3593090772628784,0.35889527201652527,0.3586033284664154,0.35499292612075806,0.3525751829147339,0.3566587269306183,0.35793358087539673,0.3476044237613678,0.3489318788051605,0.34610825777053833,0.35258591175079346,0.3518045246601105,0.34862011671066284,0.3425445258617401,0.34525853395462036,0.34239843487739563,0.34467533230781555,0.3433235287666321,0.34150245785713196,0.3387352526187897,0.3438982367515564,0.3381257653236389,0.3302183151245117,0.33968275785446167,0.3313630521297455,0.33560600876808167,0.3314695656299591,0.3292835056781769,0.32674676179885864,0.327194482088089
acc,0.11369068175554276,0.11437350511550903,0.12188459932804108,0.12495732307434082,0.13212700188159943,0.12871287763118744,0.1338340789079666,0.13929669559001923,0.14134517312049866,0.14919768273830414,0.14988049864768982,0.15022191405296326,0.15705019235610962,0.16421987116336823,0.15978150069713593,0.17173096537590027,0.16729259490966797,0.18777740001678467,0.18504609167575836,0.18641173839569092,0.19801980257034302,0.1942642480134964,0.1969955563545227,0.2113349288702011,0.21509046852588654,0.2202116698026657,0.23659951984882355,0.2318197339773178,0.24172072112560272,0.2434277981519699,0.24615909159183502,0.25708433985710144,0.26527824997901917,0.2676681578159332,0.27244794368743896,0.2840559780597687,0.28917717933654785,0.29361557960510254,0.3028337359428406,0.3011266589164734,0.29976099729537964,0.3137589693069458,0.3127347230911255,0.31341755390167236,0.3243427872657776,0.3298054039478302,0.3352680206298828,0.3352680206298828,0.34619325399398804,0.3540457487106323,0.3441447615623474,0.3557528257369995,0.3591669499874115,0.36667805910110474,0.37043359875679016,0.3741891384124756,0.3714578449726105,0.38818708062171936,0.39262548089027405,0.39023557305336,0.408330500125885,0.41140320897102356,0.4134517014026642,0.4079890847206116,0.4052577614784241,0.40696483850479126,0.4195971190929413,0.41652441024780273,0.4294981360435486,0.4322294294834137,0.4387162923812866,0.43530213832855225,0.4376920461654663,0.43359509110450745,0.43803346157073975,0.42847388982772827,0.45954251289367676,0.4510071575641632,0.45305564999580383,0.45066574215888977,0.4564697742462158,0.46910208463668823,0.4660293757915497,0.46568796038627625,0.47558894753456116,0.461590975522995,0.4725162088871002,0.48105156421661377,0.48071014881134033,0.47285762429237366,0.48173439502716064,0.4742232859134674,0.48173439502716064,0.48787981271743774,0.49846363067626953,0.4868555963039398,0.4865141808986664,0.4882212281227112,0.491976797580719,0.4991464614868164,0.4998292922973633,0.501194953918457,0.5049505233764648,0.4868555963039398,0.5052918791770935,0.5100716948509216,0.5073403716087341,0.5059747099876404,0.5001707077026367,0.5155343413352966,0.522704005241394,0.5114373564720154,0.5206555128097534,0.5151929259300232,0.5250939130783081,0.529532253742218,0.5332878232002258,0.5302150845527649,0.5356777310371399,0.5281665921211243,0.5370433330535889,0.5394332408905029,0.5455787181854248,0.5489928126335144,0.5394332408905029,0.5312393307685852,0.5435302257537842,0.5401160717010498,0.544213056564331,0.5394332408905029,0.5493342280387878,0.5606008768081665,0.5476271510124207,0.55650395154953,0.5517241358757019,0.563332200050354,0.5554797053337097,0.5626493692398071,0.557869553565979,0.5585523843765259,0.5664049386978149,0.5691362023353577,0.5602594614028931,0.5718675255775452,0.572550356388092,0.5844998359680176,0.5640150308609009,0.5862069129943848,0.5728917717933655,0.5769887566566467,0.5804028511047363,0.584841251373291,0.5923523306846619,0.5862069129943848,0.6015704870223999,0.5974735617637634,0.5896210074424744,0.5882554054260254,0.6060088872909546,0.5930351614952087,0.6094229817390442,0.6094229817390442,0.5984978079795837,0.6104472279548645,0.6029361486434937,0.6241037845611572,0.6288836002349854,0.6169341206550598,0.6264936923980713,0.6152270436286926,0.6217138767242432,0.6336633563041687,0.6210310459136963,0.6312734484672546,0.6319562792778015,0.6275179386138916,0.6244451999664307,0.6432229280471802,0.6357118487358093,0.6497098207473755,0.6261522769927979,0.627859354019165,0.6374189257621765,0.6394674181938171,0.6381017565727234,0.6421986818313599,0.6381017565727234,0.6387845873832703,0.6432229280471802,0.6442471742630005,0.6418572664260864,0.6394674181938171,0.6674633026123047,0.6452714204788208,0.6620006561279297,0.6517582535743713,0.6620006561279297,0.6568794846534729,0.6647319793701172,0.6660976409912109
val_loss,0.6925622224807739,0.6847053170204163,0.6880946755409241,0.699078381061554,0.7165221571922302,0.7142107486724854,0.7034705877304077,0.6945365071296692,0.6881011724472046,0.6818643808364868,0.6787664890289307,0.6771740913391113,0.6718308925628662,0.6705381870269775,0.6679526567459106,0.6654508113861084,0.6647566556930542,0.6629252433776855,0.6594781875610352,0.6591355204582214,0.6591833233833313,0.6571004390716553,0.6539984345436096,0.6537550091743469,0.6516121029853821,0.6499210596084595,0.6482034921646118,0.6455993056297302,0.6482090950012207,0.6437903642654419,0.6427175402641296,0.6406766176223755,0.6393176317214966,0.6378695368766785,0.6367868781089783,0.6352918148040771,0.6323570013046265,0.6321505308151245,0.6305217742919922,0.6283105611801147,0.6307175159454346,0.6269521713256836,0.6259713768959045,0.6249675750732422,0.6243453621864319,0.6222535967826843,0.623176097869873,0.6177502870559692,0.6185582876205444,0.6185820698738098,0.6159399747848511,0.6154423356056213,0.6154044270515442,0.6117743253707886,0.6131447553634644,0.6109654903411865,0.6089303493499756,0.6059747934341431,0.6039313673973083,0.6039172410964966,0.6047025918960571,0.6005220413208008,0.5992722511291504,0.5990180373191833,0.5999911427497864,0.5945860147476196,0.5934243202209473,0.5982176661491394,0.594378650188446,0.5928921103477478,0.5907679200172424,0.5896226167678833,0.5859075784683228,0.5872731804847717,0.5888772010803223,0.5864546895027161,0.5840914845466614,0.5850984454154968,0.5827451348304749,0.5839759111404419,0.5791502594947815,0.5777658224105835,0.578214704990387,0.5744747519493103,0.574453592300415,0.5726900696754456,0.5718483924865723,0.5704154968261719,0.5687583684921265,0.5725293159484863,0.5675992965698242,0.567086935043335,0.5637558102607727,0.5656125545501709,0.5614111423492432,0.5603169202804565,0.5580137372016907,0.5590934157371521,0.5567786693572998,0.5599542856216431,0.5573917031288147,0.5553622841835022,0.5547102093696594,0.5541918277740479,0.55031818151474,0.5507515668869019,0.5508803129196167,0.5476918816566467,0.5488076210021973,0.5466948747634888,0.5442237257957458,0.5441834330558777,0.5432309508323669,0.5478172302246094,0.5422629117965698,0.5435336232185364,0.5396830439567566,0.5388387441635132,0.5349154472351074,0.53801429271698,0.5368015766143799,0.5376973152160645,0.5323141813278198,0.5344803929328918,0.5299705862998962,0.529498279094696,0.5296489596366882,0.5282949805259705,0.5251622796058655,0.5218747854232788,0.5287950038909912,0.5230499505996704,0.5214452147483826,0.5210803151130676,0.5179988145828247,0.524289071559906,0.5242903232574463,0.5190963745117188,0.5217877626419067,0.517990231513977,0.518440306186676,0.5168203711509705,0.5190526843070984,0.5095120072364807,0.5178363919258118,0.513320803642273,0.5134262442588806,0.5091076493263245,0.5163865685462952,0.5083836317062378,0.5114518404006958,0.5127684473991394,0.5100491642951965,0.5100719332695007,0.5106083154678345,0.5094521045684814,0.5070290565490723,0.5072231888771057,0.510791003704071,0.5066247582435608,0.5014001727104187,0.5013953447341919,0.4991160035133362,0.5021041035652161,0.5015287399291992,0.5031232237815857,0.5012075304985046,0.5012515187263489,0.4994541108608246,0.5030719637870789,0.5005426406860352,0.4982241988182068,0.4968324601650238,0.5031629204750061,0.4946250319480896,0.49903401732444763,0.49081170558929443,0.48907533288002014,0.49227917194366455,0.4955967962741852,0.4877541661262512,0.4919377267360687,0.49716177582740784,0.4878844916820526,0.4821501672267914,0.486909419298172,0.4872749149799347,0.48603367805480957,0.48581254482269287,0.4850517511367798,0.493317186832428,0.4829990863800049,0.4862283170223236,0.4887932538986206,0.48682910203933716,0.4808062016963959,0.4798986613750458,0.48086991906166077,0.48645374178886414,0.47771576046943665
val_acc,0.07639836519956589,0.07639836519956589,0.08185538649559021,0.09822646528482437,0.11186902970075607,0.13642564415931702,0.17735333740711212,0.17871759831905365,0.19099590182304382,0.16916780173778534,0.1582537591457367,0.18690313398838043,0.17326056957244873,0.1814461052417755,0.1896316558122635,0.19645293056964874,0.1855388879776001,0.1991814523935318,0.19781719148159027,0.21964529156684875,0.21418826282024384,0.21555252373218536,0.21418826282024384,0.20736698806285858,0.2223738133907318,0.21418826282024384,0.2223738133907318,0.2401091456413269,0.25102320313453674,0.2442019134759903,0.23738062381744385,0.24965894222259521,0.2482946813106537,0.25648021697998047,0.2755798101425171,0.24556615948677063,0.257844477891922,0.26466575264930725,0.27012279629707336,0.2810368239879608,0.2755798101425171,0.2905866205692291,0.28785812854766846,0.28785812854766846,0.29195088148117065,0.3083219528198242,0.2933151423931122,0.2987721562385559,0.32332879304885864,0.3083219528198242,0.31514325737953186,0.32332879304885864,0.31787174940109253,0.33287858963012695,0.32742154598236084,0.3301500678062439,0.3315143287181854,0.3342428505420685,0.3383356034755707,0.34652113914489746,0.3437926471233368,0.3615279793739319,0.35470667481422424,0.36016371846199036,0.35061392188072205,0.35607093572616577,0.36016371846199036,0.3806275725364685,0.3656207323074341,0.36834925413131714,0.36834925413131714,0.37789905071258545,0.3806275725364685,0.3710777759552002,0.3833560645580292,0.38608458638191223,0.39154160022735596,0.39017733931541443,0.39563438296318054,0.39017733931541443,0.39563438296318054,0.39563438296318054,0.40518417954444885,0.40518417954444885,0.4024556577205658,0.4106411933898926,0.41473397612571716,0.40927693247795105,0.41336971521377563,0.4215552508831024,0.43246930837631226,0.42291951179504395,0.4242837727069855,0.43246930837631226,0.4242837727069855,0.41882672905921936,0.43246930837631226,0.425648033618927,0.4351978302001953,0.42701226472854614,0.4433833658695221,0.4338335692882538,0.4297407865524292,0.42701226472854614,0.4474761188030243,0.44065484404563904,0.44611185789108276,0.4515689015388489,0.44201910495758057,0.4570259153842926,0.4570259153842926,0.4474761188030243,0.4515689015388489,0.4556616544723511,0.45429739356040955,0.4570259153842926,0.4447476267814636,0.45020464062690735,0.4652114510536194,0.4515689015388489,0.45975443720817566,0.45839017629623413,0.4652114510536194,0.45429739356040955,0.4624829590320587,0.4570259153842926,0.46930423378944397,0.472032755613327,0.46384719014167786,0.47748976945877075,0.4747612476348877,0.4761255085468292,0.4788540303707123,0.46793997287750244,0.4788540303707123,0.4884038269519806,0.4897680878639221,0.4829467833042145,0.4747612476348877,0.4884038269519806,0.48703956604003906,0.4829467833042145,0.4884038269519806,0.4884038269519806,0.48567530512809753,0.4897680878639221,0.48567530512809753,0.4924965798854828,0.4884038269519806,0.48703956604003906,0.4884038269519806,0.4938608407974243,0.49113231897354126,0.4965893626213074,0.4897680878639221,0.49931788444519043,0.49113231897354126,0.49522510170936584,0.5020464062690735,0.5061391592025757,0.5034106373786926,0.4965893626213074,0.49931788444519043,0.5006821155548096,0.5102319121360779,0.5061391592025757,0.49931788444519043,0.5115962028503418,0.49931788444519043,0.5047748684883118,0.5047748684883118,0.5061391592025757,0.5088676810264587,0.5061391592025757,0.5047748684883118,0.5102319121360779,0.5129604339599609,0.5075033903121948,0.5034106373786926,0.5075033903121948,0.5061391592025757,0.5088676810264587,0.5088676810264587,0.5129604339599609,0.5075033903121948,0.5061391592025757,0.5102319121360779,0.5143246650695801,0.5088676810264587,0.5143246650695801,0.5129604339599609,0.5129604339599609,0.5102319121360779,0.5075033903121948,0.5102319121360779,0.5129604339599609,0.5102319121360779,0.5075033903121948,0.5102319121360779,0.5143246650695801
