,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
loss,0.689613401889801,0.589885413646698,0.5453456044197083,0.5250523090362549,0.5101675987243652,0.4933442771434784,0.4836743474006653,0.47317519783973694,0.4638115465641022,0.46053552627563477,0.4510166347026825,0.4412117898464203,0.4365213215351105,0.43048736453056335,0.4286656081676483,0.4256402254104614,0.42136913537979126,0.40997421741485596,0.4135645925998688,0.4027225971221924,0.4044218957424164,0.40116414427757263,0.40085268020629883,0.3919580280780792,0.38805699348449707,0.38344961404800415,0.37901443243026733,0.3756190538406372,0.3754619359970093,0.37580859661102295,0.37319445610046387,0.3634006083011627,0.36138829588890076,0.361207515001297,0.3545309901237488,0.3524259626865387,0.3496493399143219,0.34685736894607544,0.3497190773487091,0.34249091148376465,0.3434838652610779,0.3366793990135193,0.3359401822090149,0.3329612612724304,0.33564525842666626,0.3285652697086334,0.33146029710769653,0.3248281478881836,0.32064715027809143,0.31811925768852234,0.3161258399486542,0.31389671564102173,0.3110085129737854,0.31137651205062866,0.31061574816703796,0.30553552508354187,0.3060930073261261,0.299760103225708,0.2998198866844177,0.2946474850177765,0.29055750370025635,0.2917640507221222,0.28825467824935913,0.2878343164920807,0.28561797738075256,0.28718462586402893,0.2805333733558655,0.2782294452190399,0.28476768732070923,0.2700873613357544,0.2720566391944885,0.27102893590927124,0.26412665843963623,0.2638971209526062,0.2598172128200531,0.2670779526233673,0.26040154695510864,0.2601667046546936,0.25678497552871704,0.2550981938838959,0.24844840168952942,0.25424322485923767,0.24685154855251312,0.24389219284057617,0.24463917315006256,0.2466919720172882,0.23954322934150696,0.23311562836170197,0.23715610802173615,0.24023786187171936,0.23393914103507996,0.23253491520881653,0.2267143726348877,0.23170824348926544,0.22696453332901,0.22502097487449646,0.22496157884597778,0.22717861831188202,0.22333617508411407,0.21380090713500977
acc,0.3519972562789917,0.4680778384208679,0.5182656049728394,0.5165585279464722,0.5448958873748779,0.5561625361442566,0.5646978616714478,0.5783543586730957,0.5817685127258301,0.5841584205627441,0.6032775640487671,0.606350302696228,0.6121543049812317,0.6220552921295166,0.6241037845611572,0.6111300587654114,0.6408330202102661,0.6507340669631958,0.6445885896682739,0.6585865616798401,0.6575623154640198,0.6606350541114807,0.6623420715332031,0.6739501357078552,0.6725844740867615,0.6790713667869568,0.6927278637886047,0.6917036771774292,0.6852167844772339,0.687606692314148,0.6961420178413391,0.7074086666107178,0.7111642360687256,0.7057015895843506,0.7169682383537292,0.7217480540275574,0.7196995615959167,0.7255035638809204,0.7186753153800964,0.7258449792861938,0.7302833795547485,0.737453043460846,0.7395015358924866,0.73984295129776,0.7354045510292053,0.7435985207557678,0.7408671975135803,0.7453055381774902,0.7504267692565918,0.7562307715415955,0.7531580924987793,0.7572550177574158,0.7674974203109741,0.7606691718101501,0.7582792639732361,0.7651075720787048,0.7685216665267944,0.764424741268158,0.7674974203109741,0.7756913900375366,0.7791054844856262,0.7814953923225403,0.7814953923225403,0.7791054844856262,0.7780812382698059,0.7808125615119934,0.7910549640655518,0.7832024693489075,0.7715944051742554,0.7886650562286377,0.7968590259552002,0.7982246279716492,0.8105155229568481,0.804370105266571,0.8071014285087585,0.7944691181182861,0.7985660433769226,0.7961761951446533,0.804370105266571,0.8071014285087585,0.8159781694412231,0.8094912767410278,0.8077841997146606,0.8139296770095825,0.8060771822929382,0.8125640153884888,0.8197336792945862,0.8275862336158752,0.8156367540359497,0.8210993409156799,0.8139296770095825,0.8207579255104065,0.8275862336158752,0.8197336792945862,0.8255377411842346,0.8241720795631409,0.8228064179420471,0.8224650025367737,0.8269034028053284,0.8371458053588867
val_loss,0.6914742588996887,0.6934543251991272,0.7015647292137146,0.7218452095985413,0.7222874760627747,0.6044455170631409,0.5203772783279419,0.48258891701698303,0.4689437747001648,0.46096599102020264,0.4546540081501007,0.45091843605041504,0.4477573335170746,0.4451802372932434,0.4398878514766693,0.43665337562561035,0.43412816524505615,0.42985573410987854,0.4282166063785553,0.4250413477420807,0.42021384835243225,0.41907232999801636,0.415975958108902,0.4131218194961548,0.410306841135025,0.4104558527469635,0.4086562693119049,0.4048829674720764,0.4020169973373413,0.40197786688804626,0.39898180961608887,0.3948328495025635,0.3979407250881195,0.3934938609600067,0.39078694581985474,0.3896816074848175,0.38874074816703796,0.38729724287986755,0.3855229914188385,0.38362598419189453,0.3870279788970947,0.3850053548812866,0.382133424282074,0.3790303170681,0.3806130588054657,0.3783019483089447,0.3796786367893219,0.37745192646980286,0.37498992681503296,0.37358149886131287,0.3720034956932068,0.3704051673412323,0.37071099877357483,0.3705625534057617,0.3698464035987854,0.3679419755935669,0.36659276485443115,0.36635661125183105,0.36478760838508606,0.3612818419933319,0.36046814918518066,0.36098501086235046,0.3613860011100769,0.3576538860797882,0.35726654529571533,0.357464462518692,0.357148140668869,0.35375556349754333,0.3565777540206909,0.3510538637638092,0.35254955291748047,0.348672479391098,0.35022255778312683,0.35760045051574707,0.34766367077827454,0.344300240278244,0.3519544303417206,0.3426494598388672,0.3450291156768799,0.3457292914390564,0.3403972387313843,0.34111452102661133,0.3391638398170471,0.3428851068019867,0.33745038509368896,0.33808159828186035,0.33715948462486267,0.33587920665740967,0.3347519636154175,0.33557891845703125,0.3333683907985687,0.33152931928634644,0.3298739194869995,0.3303515911102295,0.32651451230049133,0.3261943459510803,0.32631218433380127,0.3343547582626343,0.3251643478870392,0.3273581564426422
val_acc,0.047748975455760956,0.049113232642412186,0.045020464807748795,0.049113232642412186,0.0723055899143219,0.32332879304885864,0.46793997287750244,0.5211459994316101,0.5484310984611511,0.5552523732185364,0.5688949227333069,0.574351966381073,0.5729877352714539,0.5675306916236877,0.5661664605140686,0.5798090100288391,0.5798090100288391,0.5811732411384583,0.5879945158958435,0.5920873284339905,0.5948158502578735,0.6030013561248779,0.608458399772644,0.6002728343009949,0.6030013561248779,0.6152796745300293,0.6030013561248779,0.5975443124771118,0.6070941090583801,0.6098226308822632,0.6152796745300293,0.6016371250152588,0.6030013561248779,0.6098226308822632,0.6152796745300293,0.608458399772644,0.6207367181777954,0.6180081963539124,0.6180081963539124,0.6125511527061462,0.6098226308822632,0.6166439056396484,0.6125511527061462,0.6357434988021851,0.6180081963539124,0.6275579929351807,0.6139154434204102,0.6248294711112976,0.6289222240447998,0.6316507458686829,0.6343792676925659,0.6439290642738342,0.6384720206260681,0.6330150365829468,0.639836311340332,0.6425647735595703,0.6521145701408386,0.6384720206260681,0.6412005424499512,0.6480218172073364,0.6452932953834534,0.639836311340332,0.6384720206260681,0.6384720206260681,0.6521145701408386,0.6384720206260681,0.6412005424499512,0.6575716137886047,0.6466575860977173,0.6548430919647217,0.6425647735595703,0.6521145701408386,0.6357434988021851,0.6248294711112976,0.6439290642738342,0.6534788608551025,0.6302865147590637,0.6493861079216003,0.6439290642738342,0.6466575860977173,0.6480218172073364,0.6534788608551025,0.6548430919647217,0.6412005424499512,0.6725784540176392,0.6575716137886047,0.6534788608551025,0.6589359045028687,0.6589359045028687,0.6562073826789856,0.6603001356124878,0.6575716137886047,0.6603001356124878,0.6603001356124878,0.6807639598846436,0.6780354976654053,0.667121410369873,0.6466575860977173,0.6753069758415222,0.6521145701408386
